season,roundNumber,homeTeam.teamName,awayTeam.teamName,homeTeamScore.totalScore,awayTeamScore.totalScore,date,venue.name,venueWidth,venueLength,homeTeamDirectionQtr1,displayOrder,chain_number,initialState,finalState,period,periodSeconds,playerName.givenName,playerName.surname,team.teamName,description,disposal,shotAtGoal,behindInfo,x,y
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,523,60,ballUp,behind,1,1547,Josh,Dunkley,Western Bulldogs,Handball,effective,NA,NA,26,43
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,524,60,ballUp,behind,1,1548,Stefan,Martin,Western Bulldogs,Handball Received,NA,NA,NA,29,41
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,525,60,ballUp,behind,1,1549,Stefan,Martin,Western Bulldogs,Handball,clanger,NA,NA,29,42
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,526,60,ballUp,behind,1,1554,Christian,Petracca,Melbourne,Loose Ball Get,NA,NA,NA,26,43
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,527,60,ballUp,behind,1,1554,Christian,Petracca,Melbourne,Kick,effective,NA,NA,27,43
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,528,60,ballUp,behind,1,1554,Christian,Petracca,Melbourne,Kick Into F50,NA,NA,NA,27,43
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,529,60,ballUp,behind,1,1555,NA,NA,NA,Kick Inside 50 Result,NA,NA,NA,66,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,530,60,ballUp,behind,1,1557,Ben,Brown,Melbourne,Loose Ball Get Crumb,NA,NA,NA,64,-3
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,531,60,ballUp,behind,1,1557,Ben,Brown,Melbourne,Kick,ineffective,TRUE,NA,61,-2
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,532,60,ballUp,behind,1,1558,Ben,Brown,Melbourne,Behind,NA,NA,missRight,61,-2
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,533,61,kickIn,turnover,1,1574,Caleb,Daniel,Western Bulldogs,Kickin play on,NA,NA,NA,-71,-10
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,534,61,kickIn,turnover,1,1578,Caleb,Daniel,Western Bulldogs,Kick,effective,NA,NA,-71,-10
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,535,61,kickIn,turnover,1,1580,Jack,Macrae,Western Bulldogs,Mark Fumbled,NA,NA,NA,-44,-22
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,536,61,kickIn,turnover,1,1581,Jack,Macrae,Western Bulldogs,Gather,NA,NA,NA,-46,-22
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,537,61,kickIn,turnover,1,1582,Jack,Macrae,Western Bulldogs,Handball,clanger,NA,NA,-47,-25
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,538,61,kickIn,turnover,1,1584,Christian,Petracca,Melbourne,Loose Ball Get,NA,NA,NA,-47,-28
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,539,62,possGain,outOfBounds,1,1584,Christian,Petracca,Melbourne,Loose Ball Get,NA,NA,NA,47,28
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,540,62,possGain,outOfBounds,1,1586,Christian,Petracca,Melbourne,Kick,ineffective,NA,NA,48,29
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,541,62,possGain,outOfBounds,1,1589,NA,NA,NA,Out of Bounds,NA,NA,NA,67,39
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,542,63,throwIn,turnover,1,1607,Jack,Macrae,Western Bulldogs,Gather From Hitout,NA,NA,NA,-43,-34
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,543,63,throwIn,turnover,1,1607,Jack,Macrae,Western Bulldogs,Handball,effective,NA,NA,-44,-35
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,544,63,throwIn,turnover,1,1608,Josh,Dunkley,Western Bulldogs,Handball Received,NA,NA,NA,-47,-34
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,545,63,throwIn,turnover,1,1608,Josh,Dunkley,Western Bulldogs,Handball,effective,NA,NA,-48,-35
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,546,63,throwIn,turnover,1,1610,Marcus,Bontempelli,Western Bulldogs,Handball Received,NA,NA,NA,-49,-36
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,547,63,throwIn,turnover,1,1610,Marcus,Bontempelli,Western Bulldogs,Kick,ineffective,NA,NA,-47,-41
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,548,63,throwIn,turnover,1,1612,Tim,English,Western Bulldogs,Loose Ball Get,NA,NA,NA,-5,-26
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,549,63,throwIn,turnover,1,1613,Tim,English,Western Bulldogs,Handball,effective,NA,NA,-4,-27
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,550,63,throwIn,turnover,1,1614,Cody,Weightman,Western Bulldogs,Handball Received,NA,NA,NA,0,-28
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,551,63,throwIn,turnover,1,1615,Cody,Weightman,Western Bulldogs,Handball,effective,NA,NA,2,-27
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,552,63,throwIn,turnover,1,1616,Josh,Schache,Western Bulldogs,Handball Received,NA,NA,NA,11,-22
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,553,63,throwIn,turnover,1,1617,Josh,Schache,Western Bulldogs,Kick,effective,NA,NA,16,-23
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,554,63,throwIn,turnover,1,1617,Josh,Schache,Western Bulldogs,Kick Into F50,NA,NA,NA,16,-23
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,555,63,throwIn,turnover,1,1617,Jason,Johannisen,Western Bulldogs,Kick Inside 50 Result,NA,NA,NA,63,-6
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,556,63,throwIn,turnover,1,1617,Jason,Johannisen,Western Bulldogs,Contest Target,NA,NA,NA,63,-6
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,557,63,throwIn,turnover,1,1619,Jason,Johannisen,Western Bulldogs,Spoil,NA,NA,NA,63,-6
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,558,64,possGain,turnover,1,1622,Michael,Hibberd,Melbourne,Ground Kick,effective,NA,NA,-54,3
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,559,64,possGain,turnover,1,1623,Jake,Lever,Melbourne,Gather,NA,NA,NA,-41,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,560,64,possGain,turnover,1,1625,Jake,Lever,Melbourne,Kick,effective,NA,NA,-38,-4
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,561,64,possGain,turnover,1,1631,Charlie,Spargo,Melbourne,Gather,NA,NA,NA,-25,-57
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,562,64,possGain,turnover,1,1631,Charlie,Spargo,Melbourne,Handball,effective,NA,NA,-25,-58
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,563,64,possGain,turnover,1,1633,Alex,Neal-Bullen,Melbourne,Handball Received,NA,NA,NA,-20,-58
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,564,64,possGain,turnover,1,1633,Alex,Neal-Bullen,Melbourne,Handball,effective,NA,NA,-23,-57
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,565,64,possGain,turnover,1,1634,Angus,Brayshaw,Melbourne,Handball Received,NA,NA,NA,-33,-52
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,566,64,possGain,turnover,1,1635,Angus,Brayshaw,Melbourne,Kick,clanger,NA,NA,-31,-52
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,567,64,possGain,turnover,1,1637,Easton,Wood,Western Bulldogs,Uncontested Mark,NA,NA,NA,-7,-59
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,568,65,possGain,turnover,1,1637,Easton,Wood,Western Bulldogs,Uncontested Mark,NA,NA,NA,7,59
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,569,65,possGain,turnover,1,1653,Easton,Wood,Western Bulldogs,Kick,effective,NA,NA,2,56
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,570,65,possGain,turnover,1,1654,Max,Gawn,Melbourne,Uncontested Mark,NA,NA,NA,42,41
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,571,66,possGain,turnover,1,1654,Max,Gawn,Melbourne,Uncontested Mark,NA,NA,NA,-42,-41
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,572,66,possGain,turnover,1,1668,Max,Gawn,Melbourne,Kick,effective,NA,NA,-46,-36
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,573,66,possGain,turnover,1,1671,Bailey,Dale,Western Bulldogs,Loose Ball Get Crumb,NA,NA,NA,5,-45
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,574,67,possGain,turnover,1,1671,Bailey,Dale,Western Bulldogs,Loose Ball Get Crumb,NA,NA,NA,-5,45
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,575,67,possGain,turnover,1,1673,Bailey,Dale,Western Bulldogs,Handball,effective,NA,NA,-10,51
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,576,67,possGain,turnover,1,1675,Lachie,Hunter,Western Bulldogs,Handball Received,NA,NA,NA,-17,60
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,577,68,possGain,behind,1,1681,Jack,Viney,Melbourne,Free For,NA,NA,NA,21,-60
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,578,68,possGain,behind,1,1681,Luke,Jackson,Melbourne,Free Advantage,NA,NA,NA,19,-56
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,579,68,possGain,behind,1,1682,Luke,Jackson,Melbourne,Kick,effective,NA,NA,22,-53
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,580,68,possGain,behind,1,1684,Christian,Petracca,Melbourne,Gather,NA,NA,NA,51,-45
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,581,68,possGain,behind,1,1689,Christian,Petracca,Melbourne,Kick,effective,NA,NA,49,-46
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,582,68,possGain,behind,1,1689,Christian,Petracca,Melbourne,Kick Into F50,NA,NA,NA,49,-46
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,583,68,possGain,behind,1,1690,Ed,Langdon,Melbourne,Kick Inside 50 Result,NA,NA,NA,67,13
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,584,68,possGain,behind,1,1690,Ed,Langdon,Melbourne,Contest Target,NA,NA,NA,67,13
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,585,68,possGain,behind,1,1694,Ed,Langdon,Melbourne,Hard Ball Get,NA,NA,NA,66,19
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,586,68,possGain,behind,1,1696,Ed,Langdon,Melbourne,Kick,ineffective,TRUE,NA,69,21
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,587,68,possGain,behind,1,1697,Ed,Langdon,Melbourne,Behind,NA,NA,missLeft,69,21
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,588,69,kickIn,turnover,1,1715,Bailey,Dale,Western Bulldogs,Kickin play on,NA,NA,NA,-64,12
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,589,69,kickIn,turnover,1,1721,Bailey,Dale,Western Bulldogs,Kick,clanger,NA,NA,-64,12
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,590,69,kickIn,turnover,1,1726,Angus,Brayshaw,Melbourne,Hard Ball Get,NA,NA,NA,-36,35
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,591,70,possGain,turnover,1,1726,Angus,Brayshaw,Melbourne,Hard Ball Get,NA,NA,NA,36,-35
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,592,70,possGain,turnover,1,1726,Angus,Brayshaw,Melbourne,Handball,clanger,NA,NA,38,-35
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,593,70,possGain,turnover,1,1728,Tom,Liberatore,Western Bulldogs,Loose Ball Get,NA,NA,NA,41,-34
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,594,71,possGain,outOfBounds,1,1728,Tom,Liberatore,Western Bulldogs,Loose Ball Get,NA,NA,NA,-41,34
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,595,71,possGain,outOfBounds,1,1728,Tom,Liberatore,Western Bulldogs,Handball,effective,NA,NA,-41,33
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,596,71,possGain,outOfBounds,1,1729,Jack,Macrae,Western Bulldogs,Handball Received,NA,NA,NA,-39,29
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,597,71,possGain,outOfBounds,1,1732,Jack,Macrae,Western Bulldogs,Kick,effective,NA,NA,-38,21
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,598,71,possGain,outOfBounds,1,1733,Tim,English,Western Bulldogs,Uncontested Mark,NA,NA,NA,-14,47
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,599,71,possGain,outOfBounds,1,1734,Tim,English,Western Bulldogs,Handball,effective,NA,NA,-13,50
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,600,71,possGain,outOfBounds,1,1735,Lachie,Hunter,Western Bulldogs,Handball Received,NA,NA,NA,-8,58
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,601,71,possGain,outOfBounds,1,1739,Lachie,Hunter,Western Bulldogs,Kick,effective,NA,NA,2,52
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,602,71,possGain,outOfBounds,1,1740,Aaron,Naughton,Western Bulldogs,Uncontested Mark,NA,NA,NA,41,51
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,603,71,possGain,outOfBounds,1,1745,Aaron,Naughton,Western Bulldogs,Kick,effective,NA,NA,34,50
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,604,71,possGain,outOfBounds,1,1745,Aaron,Naughton,Western Bulldogs,Kick Into F50,NA,NA,NA,34,50
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,605,71,possGain,outOfBounds,1,1746,Jason,Johannisen,Western Bulldogs,Kick Inside 50 Result,NA,NA,NA,52,3
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,606,71,possGain,outOfBounds,1,1750,Mitch,Hannan,Western Bulldogs,Loose Ball Get Crumb,NA,NA,NA,47,4
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,607,71,possGain,outOfBounds,1,1752,Mitch,Hannan,Western Bulldogs,Kick,ineffective,TRUE,NA,47,2
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,608,71,possGain,outOfBounds,1,1753,Mitch,Hannan,Western Bulldogs,Shot At Goal,NA,NA,NA,47,2
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,609,71,possGain,outOfBounds,1,1754,NA,NA,NA,Out of Bounds,NA,NA,NA,80,-12
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,610,72,throwIn,turnover,1,1782,Christian,Salem,Melbourne,Free For,NA,NA,NA,-62,13
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,611,72,throwIn,turnover,1,1790,Christian,Salem,Melbourne,Kick,effective,NA,NA,-65,18
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,612,72,throwIn,turnover,1,1793,Max,Gawn,Melbourne,Contest Target,NA,NA,NA,-21,51
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,613,72,throwIn,turnover,1,1795,Max,Gawn,Melbourne,Contested Mark,NA,NA,NA,-21,51
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,614,72,throwIn,turnover,1,1806,Max,Gawn,Melbourne,Kick,effective,NA,NA,-28,54
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,615,72,throwIn,turnover,1,1811,Tom,Liberatore,Western Bulldogs,Loose Ball Get Crumb,NA,NA,NA,3,51
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,616,73,possGain,endQuarter,1,1811,Tom,Liberatore,Western Bulldogs,Loose Ball Get Crumb,NA,NA,NA,-3,-51
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,617,73,possGain,endQuarter,1,1811,Tom,Liberatore,Western Bulldogs,Handball,effective,NA,NA,-2,-53
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,618,73,possGain,endQuarter,1,1813,Mitch,Hannan,Western Bulldogs,Handball Received,NA,NA,NA,0,-55
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,619,73,possGain,endQuarter,1,1814,Mitch,Hannan,Western Bulldogs,Kick,effective,NA,NA,5,-54
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,620,73,possGain,endQuarter,1,1814,Mitch,Hannan,Western Bulldogs,Kick Into F50,NA,NA,NA,5,-54
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,621,73,possGain,endQuarter,1,1814,NA,NA,NA,Kick Inside 50 Result,NA,NA,NA,54,-33
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,622,74,centreBounce,ballUpCall,2,0,NA,NA,NA,Centre Bounce,NA,NA,NA,0,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,623,74,centreBounce,ballUpCall,2,8,NA,NA,NA,Ball Up Call,NA,NA,NA,0,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,624,75,ballUp,turnover,2,18,Jack,Macrae,Western Bulldogs,Hard Ball Get,NA,NA,NA,0,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,625,75,ballUp,turnover,2,18,Jack,Macrae,Western Bulldogs,Handball,ineffective,NA,NA,-2,-1
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,626,75,ballUp,turnover,2,21,Max,Gawn,Melbourne,Ground Kick,clanger,NA,NA,1,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,627,75,ballUp,turnover,2,24,Caleb,Daniel,Western Bulldogs,Gather from Opposition,NA,NA,NA,-9,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,628,75,ballUp,turnover,2,24,Caleb,Daniel,Western Bulldogs,Kick,ineffective,NA,NA,-8,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,629,75,ballUp,turnover,2,24,Caleb,Daniel,Western Bulldogs,Kick Into F50,NA,NA,NA,-8,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,630,75,ballUp,turnover,2,24,Aaron,Naughton,Western Bulldogs,Kick Inside 50 Result,NA,NA,NA,35,-15
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,631,75,ballUp,turnover,2,25,Aaron,Naughton,Western Bulldogs,Contest Target,NA,NA,NA,35,-15
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,632,75,ballUp,turnover,2,27,Steven,May,Melbourne,Spoil,NA,NA,NA,35,-15
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,633,75,ballUp,turnover,2,30,Aaron,Naughton,Western Bulldogs,Loose Ball Get,NA,NA,NA,28,-21
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,634,75,ballUp,turnover,2,30,Aaron,Naughton,Western Bulldogs,Handball,effective,NA,NA,32,-27
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,635,75,ballUp,turnover,2,31,Lachie,Hunter,Western Bulldogs,Handball Received,NA,NA,NA,39,-38
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,636,75,ballUp,turnover,2,34,Lachie,Hunter,Western Bulldogs,Kick,effective,NA,NA,46,-42
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,637,75,ballUp,turnover,2,34,Lachie,Hunter,Western Bulldogs,Kick Into F50,NA,NA,NA,46,-42
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,638,75,ballUp,turnover,2,34,NA,NA,NA,Kick Inside 50 Result,NA,NA,NA,62,-4
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,639,75,ballUp,turnover,2,35,Tim,English,Western Bulldogs,Spoil,NA,NA,NA,62,-4
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,640,75,ballUp,turnover,2,38,Jake,Lever,Melbourne,Hard Ball Get,NA,NA,NA,59,-4
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,641,76,possGain,turnover,2,38,Jake,Lever,Melbourne,Hard Ball Get,NA,NA,NA,-59,4
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,642,76,possGain,turnover,2,38,Jake,Lever,Melbourne,Handball,clanger,NA,NA,-58,6
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,643,76,possGain,turnover,2,40,Adam,Treloar,Western Bulldogs,Loose Ball Get,NA,NA,NA,-54,7
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,644,77,possGain,goal,2,40,Adam,Treloar,Western Bulldogs,Loose Ball Get,NA,NA,NA,54,-7
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,645,77,possGain,goal,2,41,Adam,Treloar,Western Bulldogs,Kick,effective,TRUE,NA,54,-6
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,646,77,possGain,goal,2,43,Adam,Treloar,Western Bulldogs,Goal,NA,NA,NA,54,-6
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,647,78,centreBounce,turnover,2,100,NA,NA,NA,Centre Bounce,NA,NA,NA,0,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,648,78,centreBounce,turnover,2,107,Jack,Viney,Melbourne,Gather From Hitout,NA,NA,NA,-1,-1
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,649,78,centreBounce,turnover,2,111,Jack,Viney,Melbourne,Free For: In Possession,NA,NA,NA,-4,0
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,650,78,centreBounce,turnover,2,112,Jack,Viney,Melbourne,Handball,effective,NA,NA,-3,2
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,651,78,centreBounce,turnover,2,114,Christian,Salem,Melbourne,Handball Received,NA,NA,NA,-8,14
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,652,78,centreBounce,turnover,2,115,Christian,Salem,Melbourne,Kick,effective,NA,NA,3,15
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,653,78,centreBounce,turnover,2,115,Christian,Salem,Melbourne,Kick Into F50,NA,NA,NA,3,15
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,654,78,centreBounce,turnover,2,116,Luke,Jackson,Melbourne,Kick Inside 50 Result,NA,NA,NA,46,30
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,655,78,centreBounce,turnover,2,117,Luke,Jackson,Melbourne,Uncontested Mark,NA,NA,NA,46,30
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,656,78,centreBounce,turnover,2,148,Luke,Jackson,Melbourne,Kick,effective,NA,NA,42,37
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,657,78,centreBounce,turnover,2,149,Bailey,Dale,Western Bulldogs,Spoil,NA,NA,NA,69,1
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,658,78,centreBounce,turnover,2,153,Marcus,Bontempelli,Western Bulldogs,Contested Knock On,NA,NA,NA,65,7
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,659,79,possGain,turnover,2,153,Marcus,Bontempelli,Western Bulldogs,Contested Knock On,NA,NA,NA,-65,-7
2021,27,Melbourne,Western Bulldogs,140,66,2021-09-25,Optus Stadium,130,165,left,660,79,possGain,turnover,2,154,Zaine,Cordy,Western Bulldogs,No Pressure Error,NA,NA,NA,-59,-17
